Q9ZWM9	MA0582.2
Q8GZM7	MA0552.2
O80536	MA0560.2
Q9FIP9	MA0568.2
O49687	MA0569.2
Q93VJ4	MA0956.2
Q94JL3	MA0961.2
Q9LTC7	MA0962.2
Q9LEZ3	MA0964.3
Q9CAA4	MA0965.3
Q9FMB6	MA0966.2
Q9ZPW3	MA1025.2
Q9FUA4	MA1061.2
Q8GZ38	MA1074.2
Q9C8P8	MA1357.2
Q66GR3	MA1358.2
Q0JXE7	MA1359.3
Q6NKN9	MA1360.3
Q1PF17	MA1361.2
Q9LK48	MA1362.2
Q570R7	MA1364.2
Q9C690	MA1739.2
Q9CAA9	MA1740.2
A0A1D6EAS7	MA1816.2
A0A1D6L6L0	MA1834.2
Q9LN63	MA0549.2
Q8S307	MA0550.3
Q9ZV88	MA1331.2
Q94A43	MA1332.2
O49404	MA1333.2
Q9FH80	MA2014.2
Q9M1U4	MA0587.2
I1N7U7	MA1019.2
Q6H878	MA1031.2
D7L3Y2	MA1054.2
Q9C9L2	MA1062.3
Q9LT89	MA1063.2
Q93V43	MA1064.2
Q9LSD5	MA1065.3
Q9S7W5	MA1282.2
Q93Z00	MA1283.2
Q9FYG7	MA1284.2
O64647	MA1285.2
Q9C758	MA1286.2
Q9FTA2	MA1287.2
Q9C7G4	MA1288.2
Q9MAH8	MA1289.2
Q9C518	MA1428.2
Q8LN68	MA1430.2
C0HEC8	MA1828.2
A9TDF9	MA0988.2
A0A1D6HQE4	MA1822.2
Q9M7Q5	MA0570.3
Q9M7Q3	MA0930.3
Q9SJN0	MA0931.2
Q9M7Q4	MA0941.2
Q9LES3	MA1338.3
Q9M7Q2	MA1659.2
I1KFN0	MA1808.2
K7M309	MA1811.2
Q9SG86	MA1344.2
P12959	MA1417.2
B9DGI8	MA1745.2
Q39237	MA0588.2
Q39163	MA1047.3
P43273	MA1068.3
Q39140	MA1069.3
Q93ZE2	MA1070.3
Q39234	MA1336.2
E3VNM4	MA1346.2
O49067	MA1835.2
Q84LG2	MA0968.3
Q501B2	MA1349.2
P42776	MA1351.3
P42775	MA1672.2
O24646	MA0551.2
Q8W191	MA1425.2
Q8VWG0	MA1343.2
O22873	MA1742.2
Q9SIG8	MA1744.2
Q9MA75	MA1803.2
O65683	MA1334.2
C0Z2L5	MA1337.2
Q9LFU3	MA1340.2
Q9LZP8	MA1341.2
Q8RU59	MA1345.2
Q9SI15	MA1743.2
Q39013	MA2015.2
Q700D2	MA1156.2
Q9FFH3	MA1157.2
Q9ZWA6	MA1158.2
F4IPE3	MA1159.2
Q8RWX7	MA1160.2
Q9ZUL3	MA1370.2
Q8GYC1	MA1371.2
Q96289	MA1372.2
Q8H1F5	MA1374.2
Q9LX86	MA1381.2
I3NN78	MA1405.2
Q9STM3	MA1415.2
Q84K31	MA1736.2
O81793	MA1801.2
O22533	MA2052.2
Q8RY95	MA0586.3
Q9FZK0	MA1056.2
Q9S7P5	MA1057.2
Q9S7A9	MA1058.2
Q9S758	MA1059.3
Q8S9G8	MA1060.2
Q9M2Q6	MA1320.2
B9DI20	MA1321.2
Q8S9L0	MA1799.2
Q9ZQ12	MA2016.2
Q6NPP4	MA0969.2
Q8GSA7	MA0970.2
Q9FY74	MA1197.2
Q8S9M3	MA1756.2
I1KHB3	MA1809.2
Q6ZIK5	MA1815.2
Q8L548	MA1682.2
Q76DI3	MA1813.2
Q9FNY0	MA1414.2
Q9LS50	MA0938.3
Q9FY93	MA1043.2
Q9FKA0	MA1044.2
Q84WP6	MA1045.2
Q9SRZ8	MA1427.3
F4IED2	MA1660.2
Q9SQX9	MA1663.3
Q9XIC5	MA1674.3
O49255	MA1675.2
Q9SCK6	MA1676.3
Q84K00	MA1677.2
Q9XIN7	MA1678.3
Q9ZNU2	MA1785.2
Q9C932	MA1786.2
Q84TD6	MA1787.2
Q67Z40	MA2006.2
F4HY61	MA2009.2
Q9MA17	MA2010.2
Q9SK55	MA2017.2
Q9M126	MA2018.2
Q9ZQ25	MA2033.2
Q9LSH5	MA2034.2
Q9M0F8	MA2035.2
O65508	MA2036.2
Q9LS24	MA2037.2
Q9FMJ1	MA2038.2
O81913	MA2043.2
Q9FWX2	MA2044.2
Q9S851	MA2045.2
Q9ZVP8	MA2046.2
Q9SL41	MA2047.2
A4VCM0	MA2048.2
Q949N0	MA2049.2
Q9LVA1	MA2050.2
A8MQY1	MA2051.2
Q9FH59	MA2053.2
Q9SI37	MA0589.2
O22176	MA1076.3
Q9C5T4	MA1077.2
Q9FG77	MA1078.2
O04336	MA1079.3
O22921	MA1081.3
Q9FL62	MA1083.3
Q9SAH7	MA1085.3
Q8GY11	MA1086.2
Q9S763	MA1087.3
Q9FGZ4	MA1088.2
Q9C983	MA1089.2
Q9SK33	MA1090.2
Q9C6H5	MA1092.2
Q9FYA2	MA1093.2
Q9FL26	MA1094.3
Q93WV0	MA1295.2
Q9SKD9	MA1296.2
Q9C5T3	MA1297.2
Q9SUS1	MA1298.2
Q9SJA8	MA1299.2
Q9C519	MA1300.2
Q8S8P5	MA1301.2
Q9LP56	MA1302.2
O04609	MA1303.2
Q9SJ09	MA1304.2
Q9SHB5	MA1305.2
Q9SV15	MA1306.2
Q93WT0	MA1307.3
Q9LY00	MA1308.2
Q9XEC3	MA1310.2
Q8VWJ2	MA1311.3
Q9ZSI7	MA1312.2
Q9STX0	MA1313.2
Q9SA80	MA1314.2
Q9FFS3	MA1315.2
Q93WV4	MA1316.2
Q8VWQ5	MA1317.2
Q9FLX8	MA1318.2
Q9SUP6	MA1805.2
Q9LIE5	MA0557.2
Q9SWG3	MA1382.2
Q9LUH8	MA1664.3
Q9SCW4	MA1665.3
Q9T0D3	MA1666.3
Q9LV52	MA1667.3
Q9SCW5	MA1758.2
O49403	MA1759.2
O22230	MA1761.2
O81821	MA2019.2
Q9C635	MA2020.2
Q02283	MA0008.4
P46667	MA0110.4
O04292	MA0573.2
P46668	MA0953.2
P46897	MA0954.3
Q9FX31	MA0990.2
P46600	MA1024.2
Q9ZU11	MA1026.3
P46601	MA1198.2
Q8LAT0	MA1209.2
P46604	MA1210.3
A9Z1E8	MA1211.2
Q8LC03	MA1212.2
O23208	MA1214.2
Q9LVR0	MA1215.2
Q8LFD3	MA1327.3
Q9M2E8	MA1369.2
Q0WV12	MA1375.2
P92953	MA1406.2
Q9LTK3	MA1757.2
C0PNY4	MA1824.2
O64722	MA1213.3
Q9FRL5	MA1326.2
Q9SB61	MA1329.3
Q9FIW9	MA1807.2
P29383	MA0001.3
P17839	MA0005.3
Q38742	MA0082.2
Q38847	MA0548.3
O64645	MA0554.2
Q9FVC1	MA0555.2
P35632	MA0556.2
Q5Q9J1	MA0558.2
O22456	MA0563.2
P29382	MA0584.2
P29381	MA0585.2
Q8S4L4	MA1814.2
P69781	MA1015.2
Q8LG10	MA1016.2
Q9SV30	MA1017.2
O82632	MA1018.2
Q6QPM2	MA1323.2
Q9M1U2	MA1325.2
Q9SD38	MA1396.2
O49743	MA1755.2
Q41800	MA0020.2
Q93ZL5	MA0973.2
Q8LFV3	MA0974.3
Q84JQ8	MA0981.2
O80928	MA0982.2
Q9FM03	MA0983.2
Q9LSL6	MA0984.2
Q84TE9	MA1071.2
Q9FGD6	MA1267.2
Q9SEZ3	MA1268.2
O49550	MA1269.2
Q9M1E6	MA1270.2
Q9ZV33	MA1272.3
Q9SUB1	MA1273.2
Q9SX97	MA1275.2
Q9SVC5	MA1276.2
O82155	MA1277.2
Q39088	MA1278.2
P68350	MA1279.2
Q8LDR0	MA1280.2
Q9LZ56	MA1281.2
Q9SUB0	MA1747.2
B4FDH4	MA1823.2
O22131	MA1673.2
Q9AT61	MA2021.2
Q9FML4	MA2022.2
Q84TH9	MA1794.2
P93015	MA0577.4
Q9SMX9	MA1055.3
Q700W2	MA1322.3
O49397	MA0121.2
Q940D0	MA0945.2
Q9FGT7	MA0948.2
Q9ZWJ9	MA0949.2
Q5SML5	MA1409.2
Q93WJ9	MA1027.2
C0SVS4	MA1163.3
F4JRB0	MA1164.2
Q9FX84	MA1165.3
Q8VYI2	MA1166.2
Q9ZQ85	MA1167.2
Q9SQQ9	MA1168.2
Q9C616	MA1383.2
Q9FPE8	MA1386.3
Q9FX67	MA1387.2
Q94A57	MA1388.2
Q8GUN5	MA1389.2
Q8VZS3	MA1390.3
Q700D9	MA1706.2
Q8GYE4	MA1735.2
Q9FF65	MA1737.2
K7W4V3	MA1827.2
A0A060D7H5	MA1830.2
Q8GXC2	MA2023.2
Q96464	MA0034.2
Q9SN12	MA0575.2
Q9M2Y9	MA0576.2
Q5N9C9	MA1030.2
Q9SPG9	MA1037.2
Q9S9K9	MA1038.2
Q9LVW4	MA1170.2
Q6R0C4	MA1171.2
Q6R032	MA1172.2
O80883	MA1173.2
Q6R053	MA1174.2
Q9SLH1	MA1175.2
Q9FIM4	MA1176.2
Q9FR97	MA1177.2
Q9S7G7	MA1178.3
Q42575	MA1179.2
Q94FL9	MA1180.2
Q9FNV9	MA1181.2
Q9SCP1	MA1292.2
Q9SSA1	MA1293.2
Q9C9G7	MA1294.2
Q8W1W6	MA1391.3
Q9S7L2	MA1392.3
O22179	MA1393.3
O23160	MA1394.3
Q94FL6	MA1426.2
Q9LTV4	MA1762.2
Q94FU0	MA1764.2
Q9LRU5	MA1765.2
Q9M2D9	MA1766.2
Q96276	MA1767.2
Q9SCU7	MA1768.2
Q8GWP0	MA1769.2
F4K6R6	MA1770.2
Q9M0J5	MA1771.2
Q9SPG7	MA1772.2
O49782	MA1773.2
Q8GYP5	MA1774.2
Q8VZQ2	MA1775.2
Q9LTW2	MA1776.2
Q9M0Y5	MA1777.2
Q9XHV0	MA1778.2
Q9C6U1	MA1779.2
Q9SBF3	MA1780.2
Q9SN78	MA1781.2
A0A1D6LHJ4	MA1829.2
Q9LDI5	MA2007.2
Q9SNW9	MA2008.2
Q6R0A6	MA2024.2
Q9S9Z2	MA2025.2
Q9LDE1	MA2026.2
Q9FDW1	MA2027.2
Q9SPG6	MA2028.2
F4IRB4	MA2029.2
Q24JK1	MA2030.2
Q9LNC9	MA2041.2
Q9SA47	MA2042.2
P92948	MA0579.2
Q8RWU3	MA1182.2
Q8H0W3	MA1183.2
F4KGY6	MA1184.2
F4HQG9	MA1185.2
Q9M9A3	MA1186.2
Q6R0G4	MA1187.2
Q9FKF9	MA1189.2
C0SVG5	MA1190.2
F4J2J6	MA1191.2
F4IEY4	MA1353.2
Q9JFW5	MA1355.2
Q9LVS0	MA1398.3
B3H5A8	MA1401.2
Q9FNN6	MA1681.2
Q84TG2	MA1793.2
Q6R0E3	MA1802.2
A0A3Q7EM19	MA1812.2
A0A1D6NLI6	MA1825.2
Q9LZ21	MA2031.2
Q8VWK4	MA2032.2
Q9SDW0	MA1207.2
Q39117	MA1208.2
Q9FGJ1	MA1365.3
Q9C6K3	MA1366.2
Q9LU92	MA1368.3
A0A1P8ATX4	MA1661.2
Q94JR1	MA1662.2
Q8VZ20	MA1733.2
Q9LJG8	MA2039.2
F4K0Q7	MA2040.2
Q4H3W8	MA1843.2
Q1RLB9	MA1844.2
Q4H3U3	MA1846.2
Q4H3M8	MA1852.2
Q4H3L7	MA1853.2
Q4H3K4	MA1855.2
Q4H3K3	MA1856.2
Q4H3K2	MA1857.2
Q4H3J9	MA1858.2
Q4H3J7	MA1859.2
Q4H3J5	MA1860.2
Q4H3J4	MA1861.2
Q4H3J2	MA1862.2
Q4H3J1	MA1863.2
Q4H3J0	MA1864.2
Q4H3I9	MA1865.2
Q4H3I6	MA1866.2
Q4H3I5	MA1867.2
Q4H3I4	MA1868.2
Q4H3I2	MA1869.2
Q4H3I1	MA1870.2
Q4H3I0	MA1871.2
Q4H3H7	MA1872.2
Q4H3H5	MA1873.2
Q4H3F6	MA1874.2
Q4H3E5	MA1879.2
Q4H3E4	MA1880.2
Q4H3D7	MA1882.2
Q4H3D2	MA1883.2
Q4H3C7	MA1884.2
Q4H3C6	MA1885.2
Q4H3C5	MA1886.2
Q4H394	MA1894.2
Q4H389	MA1896.2
Q9GRA5	MA0118.2
Q4H376	MA1897.2
Q4H369	MA1899.2
Q4H364	MA1900.2
Q4H348	MA1902.2
Q4H338	MA1905.2
Q4H304	MA1907.2
Q4H303	MA1908.2
Q4H2X0	MA1909.2
Q4H2V9	MA1911.2
Q4H2T2	MA1913.2
Q4H2S7	MA1914.2
Q4H2S3	MA1915.2
Q4H2S2	MA1916.2
Q4H2S1	MA1917.2
Q4H2R8	MA1918.2
Q95YF5	MA1919.2
Q75UK1	MA1921.2
Q4JF70	MA1922.2
Q4H2P3	MA1924.2
Q4H2N1	MA1926.2
A0A8V0XB38	MA0619.2
P30561	MA0006.2
P53762	MA0006.2
Q8C8B0	MA0854.2
O95076	MA0634.2
O35137	MA0853.2
Q9UL17	MA0690.3
P19091	MA0007.4
A6NJG6	MA1463.2
Q9Z1N7	MA0601.2
Q3U108	MA0602.2
P27540	MA0259.2
Q16665	MA0259.2
Q9HBZ2	MA1464.2
Q9WTL8	MA0603.2
O35085	MA0874.2
P50553	MA1100.3
P50553	MA1631.2
P15336	MA1632.2
Q60765	MA1988.2
P18847	MA0605.3
P18848	MA0833.3
P18850	MA1466.2
P17544	MA0834.2
P48985	MA0461.3
P48985	MA1467.3
P97302	MA0591.2
Q61827	MA0591.2
O60675	MA0496.4
Q9BYV9	MA1101.3
Q9BYV9	MA1470.2
Q9BZE3	MA0877.4
Q9NY43	MA0635.2
Q9HBU1	MA0875.2
Q9UMQ3	MA1471.2
Q16520	MA1634.2
P05412	MA0462.3
Q16520	MA0462.3
P05627	MA0489.3
P05412	MA0488.2
Q9NR55	MA0835.3
Q99PV8	MA1989.2
P41182	MA0463.3
Q9QYC3	MA1472.3
Q8NFJ8	MA1635.2
Q8NDY6	MA0817.2
O14503	MA0464.3
Q6ZN30	MA1928.2
Q3C1V8	MA0876.2
Q99626	MA0465.3
O14627	MA1473.2
P49715	MA0102.5
P17676	MA0466.4
P49716	MA0836.3
Q15744	MA0837.3
P53567	MA1636.2
O15516	MA0819.3
P16220	MA0018.5
O43889	MA0638.2
Q96BA8	MA0839.2
Q8TEY5	MA1474.2
Q8TEY5	MA1475.2
Q8K1L0	MA0840.2
Q03060	MA0609.3
O54751	MA0467.3
P49711	MA0139.2
P49711	MA1929.2
P49711	MA1930.2
Q8NI51	MA1102.3
P39880	MA0754.3
Q62424	MA0650.4
Q92826	MA0901.3
O14529	MA0755.2
Q10586	MA0639.2
P05554	MA0019.2
Q62857	MA0019.2
P56177	MA0879.3
P40764	MA0885.3
Q64205	MA0880.2
P70436	MA0881.2
P70396	MA1476.3
P56179	MA0882.2
Q91ZK4	MA0883.2
Q9QZ59	MA1603.2
Q9NQL9	MA0610.2
Q5VZB9	MA1707.2
Q96SC8	MA1478.2
Q8IXT2	MA1479.2
A6NFQ7	MA1480.2
A6NNA5	MA1481.2
A1JVI8	MA0611.3
Q14209	MA0864.3
O00716	MA0469.4
O95948	MA0756.3
Q16254	MA0470.3
O75461	MA0471.3
A0AVK6	MA0865.3
Q9UH73	MA0154.5
O08792	MA1604.2
Q9H4W6	MA1637.2
P18146	MA0162.5
Q06889	MA0732.2
Q05215	MA0733.2
Q9NZC4	MA0598.4
P32519	MA0473.4
Q15723	MA1483.3
P78545	MA0640.3
Q8VDK3	MA0136.4
P19419	MA0028.3
O95936	MA0800.2
Q9Y603	MA1708.2
P49639	MA1495.2
P19419	MA1932.2
Q92826	MA1932.2
P15863	MA0779.2
Q02548	MA0014.4
P55771	MA0781.2
O95238	MA0686.2
P19419	MA1933.2
Q12772	MA1933.2
Q12772	MA0828.3
Q10587	MA0843.2
P41970	MA0759.3
P28324	MA0076.3
Q04741	MA0612.3
Q04743	MA0886.2
Q05925	MA0027.3
P19622	MA0642.3
P50548	MA0760.2
P50548	MA1934.2
Q6QHK4	MA1934.2
Q6QHK4	MA0820.2
P50548	MA1935.2
Q12951	MA1935.2
P50548	MA1936.2
Q9R1E0	MA1936.2
Q9R1E0	MA0480.3
P50548	MA1937.2
Q92826	MA1937.2
P61244	MA0058.4
P50548	MA1938.2
Q02575	MA1938.2
Q02575	MA0048.3
P50548	MA1939.2
Q12772	MA1939.2
P81270	MA0474.4
P03372	MA0112.4
P11474	MA0592.4
O95718	MA0141.4
P62509	MA0643.2
Q8N693	MA0644.3
P14921	MA0098.4
P15036	MA1484.2
P50549	MA0761.3
Q3KNT2	MA0762.2
A6NNA5	MA1940.2
Q3KNT2	MA1940.2
Q3KNT2	MA1941.2
Q6QHK4	MA1941.2
Q12951	MA1942.2
Q3KNT2	MA1942.2
Q3KNT2	MA1943.2
Q92826	MA1943.2
P41162	MA0763.2
P43268	MA0764.4
P41161	MA0765.4
A6NNA5	MA1944.2
P41161	MA1944.2
P41161	MA1945.2
Q6QHK4	MA1945.2
P41161	MA1946.2
Q12951	MA1946.2
P41161	MA1947.2
Q12778	MA1947.2
O43364	MA1948.2
P41161	MA1948.2
O43364	MA0900.3
P41212	MA0645.2
P49640	MA0887.2
Q03828	MA0888.2
Q99581	MA0156.4
Q01543	MA0475.3
A6NNA5	MA1949.2
Q01543	MA1949.2
Q01543	MA1950.2
Q12953	MA1950.2
P01100	MA0476.2
P01100	MA1951.2
P01100	MA0099.4
P05412	MA0099.4
P01100	MA1126.2
P05412	MA1126.2
P01100	MA1134.2
P17275	MA1134.2
P17275	MA1140.3
P17275	MA0490.3
P01100	MA1141.2
P17535	MA1141.2
P17535	MA0492.2
P17535	MA0491.3
P17275	MA1135.2
P53539	MA1135.2
P15407	MA0477.3
P05412	MA1128.2
P15407	MA1128.2
P15407	MA1137.2
P17275	MA1137.2
P15407	MA1142.2
P17535	MA1142.2
P15407	MA1143.2
P17535	MA1143.2
P15408	MA0478.2
P05412	MA1130.2
P15408	MA1130.2
P05412	MA1131.2
P15408	MA1131.2
P15408	MA1138.2
P17275	MA1138.2
P15408	MA1139.2
P17275	MA1139.2
P15408	MA1144.2
P17535	MA1144.2
P15408	MA1145.2
P17535	MA1145.2
P55317	MA0148.5
Q9Y261	MA0047.4
P55318	MA1683.2
Q99958	MA0846.2
Q16676	MA0031.2
O60548	MA0847.4
Q9UJU5	MA0041.3
O00358	MA1487.3
Q61080	MA1606.2
Q12947	MA0030.2
O75593	MA0479.2
P32519	MA1952.2
Q9P0K8	MA1952.2
P78337	MA0682.3
Q8BUR3	MA0851.2
P85037	MA0852.3
Q01167	MA1103.3
O88470	MA1607.2
P32519	MA1953.2
Q12778	MA1953.2
P19419	MA1954.2
Q12778	MA1954.2
P41970	MA1955.2
Q12778	MA1955.2
Q01543	MA1956.2
Q12778	MA1956.2
Q9WVH4	MA0157.4
Q9H334	MA0481.4
O15409	MA0593.2
Q63244	MA0040.2
Q06546	MA0062.4
P15976	MA0035.5
P15976	MA0140.3
P17542	MA0140.3
P23769	MA0036.4
P23772	MA0037.5
P43694	MA0482.3
Q9BWX5	MA0766.3
Q92908	MA1104.3
Q14549	MA0889.2
P52951	MA0890.2
Q9NP62	MA0646.2
P48431	MA0143.5
O75603	MA0767.2
Q99684	MA0038.3
O70237	MA0483.2
P47806	MA1990.2
Q0VGT2	MA0734.4
P10071	MA1491.3
Q8NBF1	MA0735.2
Q9JL60	MA0615.2
Q9NZI5	MA0647.2
Q6ISB3	MA1105.3
P56915	MA0648.2
O15499	MA0891.2
A4IFQ3	MA0892.2
Q9BZM3	MA0893.3
P15806	MA0092.2
Q64279	MA0092.2
P15923	MA0522.4
P61296	MA1638.2
Q14469	MA1099.3
Q9Y543	MA0616.3
Q9UBX0	MA0894.2
Q9UBP5	MA0649.2
Q9R1Y5	MA0739.2
Q96JB3	MA0738.2
Q16665	MA1106.2
Q9BQA5	MA0131.3
Q16534	MA0043.4
Q6NT76	MA0895.2
O70218	MA0896.2
P43687	MA0897.2
P42581	MA0898.2
P22361	MA1991.2
P20823	MA0046.3
P41235	MA1494.2
P41235	MA0114.5
Q14541	MA0484.3
P31260	MA0899.2
P31270	MA0911.2
Q00056	MA1496.2
P31267	MA1497.2
P31268	MA1498.3
P31269	MA0594.3
P14652	MA0902.3
O15119	MA1566.3
P14651	MA0903.2
P17483	MA1499.2
P09067	MA0904.3
P17509	MA1500.2
P09629	MA1501.2
P17481	MA1502.2
P17482	MA1503.2
Q9NYD6	MA0905.2
O43248	MA0651.3
P31275	MA0906.2
P31276	MA0907.2
P09017	MA1504.2
P31273	MA1505.2
P31274	MA0485.3
P28358	MA1506.2
P31277	MA0908.2
P35452	MA0873.2
P19419	MA1958.2
P35452	MA1958.2
P70217	MA0909.4
P09016	MA1507.2
P13378	MA0910.3
P28356	MA0913.3
Q13422	MA1508.2
O08900	MA1992.2
P15314	MA0050.4
P14316	MA0051.2
Q14653	MA1418.2
Q15306	MA1419.2
Q92985	MA0772.2
Q02556	MA0652.2
P61372	MA1608.2
Q96A47	MA0914.2
Q2M1V0	MA0654.2
Q8WYK2	MA0656.2
P05412	MA1132.2
P17275	MA1132.2
P05412	MA1133.2
P17275	MA1133.2
Q13351	MA0493.3
O14901	MA1512.2
Q9Y2Y9	MA0657.2
Q9UIH9	MA1513.2
Q5JT82	MA1514.2
Q9Y5W3	MA1515.2
P57682	MA1516.2
O43474	MA0039.5
Q99612	MA1517.2
O75840	MA1959.2
Q13886	MA1107.3
P52954	MA0618.2
Q6XYB7	MA0699.2
P27782	MA0768.3
P63006	MA1518.3
P50458	MA0700.3
P50481	MA0135.2
P53776	MA0704.2
Q9H2C1	MA1519.2
Q9UPM6	MA0658.2
O35652	MA0705.2
Q9NQ69	MA0701.3
Q8TE12	MA0702.3
O60663	MA0703.3
O75444	MA1520.2
O75444	MA0501.2
Q16621	MA0501.2
Q16621	MA0841.2
Q8NHW3	MA1521.2
P54841	MA0117.3
Q9ULX9	MA0495.4
O54790	MA0659.4
Q14494	MA0089.3
P01106	MA0059.2
P61244	MA0059.2
P01106	MA0147.4
P56270	MA1522.2
A4QPC8	MA0029.2
Q02078	MA0052.5
Q06413	MA0497.2
O00470	MA0498.3
O00470	MA1639.2
O14770	MA1640.2
Q99687	MA0775.2
P50221	MA0661.2
Q6FHY5	MA0706.2
P49640	MA1960.2
Q8IWI9	MA1960.2
O75030	MA0620.4
P21711	MA0621.2
Q9H2W2	MA0662.2
Q2VPU4	MA0622.2
Q9NP71	MA0664.2
Q99583	MA0825.2
P50219	MA0707.3
Q96H12	MA1523.2
Q9JK54	MA1524.3
P28360	MA0666.3
P35548	MA0708.3
P70354	MA0709.2
P50539	MA1108.3
P10242	MA0100.4
P04198	MA0104.5
P13349	MA1641.2
P15172	MA0499.3
P15173	MA0500.3
P28698	MA0056.3
Q13562	MA1109.2
Q62414	MA1993.2
Q62414	MA0668.3
Q9H2A3	MA1642.2
Q9WV30	MA0606.3
O88942	MA0624.3
Q60591	MA0152.3
Q12968	MA0625.3
Q14934	MA1525.3
Q60795	MA0150.3
Q12857	MA0670.2
O00712	MA1643.2
P08651	MA0161.3
P08651	MA1527.2
Q16649	MA0025.3
Q14938	MA0671.2
Q14938	MA1528.2
Q00653	MA0778.2
P23511	MA0060.4
P25208	MA0502.3
Q13952	MA1644.2
Q02577	MA1529.2
P50220	MA1994.2
O95096	MA1645.2
Q8TAU0	MA0672.2
Q9H2Z4	MA2003.2
P52952	MA0063.3
O15522	MA0673.2
P97436	MA0124.3
P97503	MA0122.4
P78426	MA0674.2
Q9C056	MA0675.2
A6NJ46	MA1530.2
Q8VIH1	MA0125.2
A8MTQ0	MA0710.2
P97460	MA0626.2
Q8BGD7	MA1995.2
P20393	MA1531.2
P28700	MA0494.2
Q9Z0Y9	MA0494.2
Q60641	MA1110.3
P19793	MA1146.2
Q96RI1	MA1146.2
O75469	MA1533.2
Q14994	MA1534.2
P13056	MA1535.2
P49116	MA0504.2
P49116	MA1536.2
Q9QXZ7	MA0164.2
P10589	MA0017.3
P10589	MA1537.2
P24468	MA1111.2
P43136	MA0677.2
P04150	MA0113.4
P08235	MA0727.2
P22736	MA1112.3
P43354	MA0160.3
P19793	MA1147.2
P43354	MA1147.2
P33242	MA1540.3
P45448	MA0505.3
Q15406	MA1541.2
Q9WU00	MA0506.3
P54845	MA0842.3
Q13516	MA1997.2
Q9UBC0	MA0679.3
O60422	MA0757.2
Q8TAX0	MA1542.2
Q8N2R0	MA1646.2
P32242	MA0711.2
P32243	MA0712.3
O14753	MA1544.2
Q9BRP0	MA1545.2
Q9HBE1	MA1961.2
Q02962	MA0067.3
P23760	MA1546.2
P47239	MA0680.3
P40424	MA0070.2
P40425	MA1113.3
P40426	MA1114.2
P52945	MA0132.3
Q99453	MA0681.3
O75364	MA0714.2
P55347	MA0782.3
O35745	MA1615.2
Q9UPG8	MA1548.2
P28069	MA0784.3
P14859	MA0785.2
P09086	MA0507.3
Q9UKI9	MA0627.3
Q03052	MA0786.2
Q01851	MA0790.2
Q12837	MA0683.2
Q15319	MA0791.2
Q01860	MA1115.2
Q14863	MA0628.2
Q14863	MA1549.2
P78424	MA0793.2
P19793	MA1148.2
Q07869	MA1148.2
Q03181	MA1550.2
P37231	MA0066.2
P28700	MA0065.3
P37238	MA0065.3
O75626	MA0508.4
E9Q3T6	MA1998.2
E9Q8T2	MA1616.2
Q80V63	MA1647.3
Q9CXE0	MA1999.2
Q9NQV7	MA1723.2
P54821	MA0716.2
Q99811	MA0075.4
Q9QX98	MA1618.2
Q9QX98	MA1619.2
Q9QX98	MA1620.2
P10276	MA1149.2
P48443	MA1149.2
P10826	MA1552.2
P18911	MA0859.2
P13631	MA1553.2
Q9Y2V3	MA0718.2
Q96IS3	MA0717.2
Q06330	MA1116.2
Q01201	MA1117.2
Q13127	MA0138.3
P48378	MA0600.3
Q33E94	MA0799.3
P48382	MA0510.3
Q8C7R7	MA1724.2
O14593	MA1554.2
Q810N8	MA0629.2
Q8NHV9	MA0719.2
P35398	MA0072.2
Q92753	MA1150.2
P51449	MA1151.2
Q92766	MA0073.2
Q01196	MA0002.3
Q13761	MA0684.3
Q01826	MA1963.2
Q9BWW7	MA0743.3
Q9NQ03	MA0744.3
O15266	MA0630.2
P70390	MA0720.2
Q15475	MA1118.2
Q9NPC8	MA1119.2
Q62233	MA0631.2
Q61321	MA2001.2
Q15796	MA1964.2
P97471	MA1153.2
O95863	MA1558.2
O43623	MA0745.3
Q3KNW1	MA1559.2
Q9NX45	MA1560.2
P56693	MA0442.3
Q7M6Y2	MA0869.3
O15370	MA1561.2
Q9UN79	MA1120.2
O95416	MA1562.2
O60248	MA1152.2
Q61473	MA0078.3
P53784	MA0514.3
Q06945	MA0867.3
P35710	MA0087.3
P57073	MA0868.3
P48436	MA0077.2
Q02447	MA0746.3
Q6BEB4	MA1965.2
Q8IXZ3	MA0747.2
P0CG40	MA1564.2
P17433	MA0080.7
Q01892	MA0081.3
Q8N5J4	MA0687.2
P36956	MA0829.3
Q05066	MA0084.2
P42224	MA0137.4
P42224	MA0517.2
P52630	MA0517.2
Q9WVL2	MA1623.2
P40763	MA0144.3
P42228	MA0518.2
P42230	MA1624.2
P42230	MA0519.2
P42232	MA0519.2
P42232	MA1625.2
P52633	MA0520.2
P15923	MA0091.2
P17542	MA0091.2
P20226	MA0108.3
Q16650	MA0802.2
O95935	MA1565.2
O60806	MA0804.2
Q13207	MA0688.2
P70327	MA1567.3
Q61286	MA0521.3
Q99081	MA1648.2
O35437	MA0832.2
O43680	MA1568.2
P15884	MA0830.3
P36402	MA0769.3
Q9NQB0	MA0523.2
Q9UL49	MA0632.3
P28347	MA0090.4
Q15562	MA1121.2
Q15561	MA0809.3
P05549	MA0810.2
P05549	MA0003.5
Q92481	MA0811.2
Q92481	MA0812.2
Q92754	MA0524.3
Q92754	MA0814.3
Q6VUC0	MA1569.2
P50549	MA1966.2
Q01664	MA1966.2
Q01543	MA1967.2
